id,url
221013016,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013017,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013019,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013027,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013028,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013034,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013010,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013014,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013024,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221013007,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221014026,https://www.espn.com/nfl/scoreboard/_/week/6/year/2002/seasontype/2
221020001,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020008,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020012,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020014,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020015,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020018,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020020,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020033,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020005,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020013,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020009,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020021,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221020022,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221021023,https://www.espn.com/nfl/scoreboard/_/week/7/year/2002/seasontype/2
221027002,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027004,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027006,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027012,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027016,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027018,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027020,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027029,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027033,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027025,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027017,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027030,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221027028,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221028021,https://www.espn.com/nfl/scoreboard/_/week/8/year/2002/seasontype/2
221103001,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103002,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103003,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103005,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103008,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103011,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103027,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103034,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103024,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
221103013,https://www.espn.com/nfl/scoreboard/_/week/9/year/2002/seasontype/2
